x,y,z,mach
-219.07237,-107.0494,20.910333,5.0
-217.32914,-109.9553,21.195597,4.63289
-218.61639,-112.8631,19.667207,5.0
-213.68222,-112.34015,39.387399,5.0
-213.50839,-102.13897,35.908073,3.36864
-205.72604,-101.89237,44.300176,4.0486
-197.53005,-107.54828,56.86961,4.57918
-196.42243,-106.32365,55.309574,3.90551
-194.47505,-111.03084,62.0681,2.01001
-196.42109,-112.68704,61.310814,5.0
-196.14028,-112.63678,63.398142,4.40962
-193.30726,-113.0678,64.740665,5.0
-211.2918,-85.343394,69.615555,2.12455
-217.88719,-73.999814,61.986532,5.0
-216.9427,-78.494946,60.82854,5.0
-215.87608,-80.642893,61.10266,3.48176
-217.74634,-80.07114,60.012864,3.75743
-212.20865,-80.032696,60.267818,3.91935
-211.44379,-80.660611,60.233497,3.6763
-209.67828,-80.133096,58.900335,2.74042
-216.84731,-68.959448,70.275227,3.32179
-219.81806,-64.033411,70.263638,4.24523
-217.26183,-60.655376,72.058572,5.0
-197.22428,-180.47395,47.267811,5.0
-194.5437,-174.48943,50.068298,5.0
-197.47077,-176.18586,48.563532,5.0
-196.98493,-174.28195,46.477987,5.0
-199.17611,-173.97105,48.410649,5.0
-193.49312,-164.2586,60.736275,5.0
-206.25868,-162.11857,45.716243,5.0
-206.87868,-143.06885,47.067235,5.0
-199.55186,-154.24651,48.947301,5.0
-202.50879,-153.92392,48.422237,5.0
-199.67087,-151.24356,51.081876,5.0
-201.70827,-150.37528,51.851197,5.0
-205.26159,-141.85749,51.021258,5.0
-200.99378,-144.2254,55.147776,3.07686
-201.14309,-148.7407,52.703868,5.0
-199.44578,-154.78718,53.248098,5.0
-194.53835,-155.48619,55.322946,5.0
-193.78463,-146.54172,58.463079,5.0
-193.01263,-142.29497,58.169789,5.0
-194.88022,-141.96368,57.422309,5.0
-195.72754,-147.44542,55.376879,5.0
-197.76495,-143.62456,55.692452,5.0
-193.32954,-146.00629,55.540014,5.0
-196.10061,-154.79943,52.581739,5.0
-198.11573,-154.62683,48.546595,5.0
-198.11662,-157.78222,50.218062,5.0
-194.40953,-156.93011,57.40448,5.0
-195.00056,-157.25905,56.50055,5.0
-192.76213,-162.15166,57.983922,5.0
-194.36184,-162.20526,54.776042,5.0
-197.63435,-160.01597,53.287322,5.0
-203.50722,-157.1055,49.987176,5.0
-200.11481,-157.46119,46.293011,5.0
-202.00245,-159.29891,45.681922,5.0
-202.15623,-160.99211,46.034491,5.0
-203.22686,-162.04636,48.855482,5.0
-205.52546,-161.48441,46.071486,5.0
-205.87446,-167.23281,44.08088,4.31877
-211.68448,-165.04854,27.69961,5.0
-213.46248,-163.02172,19.96718,4.53242
-200.17186,-174.72957,30.269657,2.84325
-196.98983,-179.95112,39.031711,5.0
-198.43353,-176.63749,41.436395,4.58996
-196.26152,-179.6322,42.856474,3.69186
-200.51239,-174.74271,43.385995,1.57212
-202.43837,-172.86008,45.44658,2.70088
-206.5952,-177.06917,30.577207,5.0
-377.43565,-132.24042,31.767737,1.72967
-390.9986,-136.0244,47.06144,1.71899
-203.9779,-0.84682329,-329.68016,1.78091
-258.12631,40.939635,-286.13108,1.75763
-282.8823,65.057575,-272.37334,1.73055
-282.43613,69.642633,-272.20174,2.0466
-262.38566,2.8988236,-268.036,1.87242
-253.07492,14.232932,-282.46589,1.66859
-234.4258,-19.034281,-269.60316,1.58911
-244.32044,11.245574,-292.56734,3.10713
-204.57919,39.180806,-313.83866,1.76773
-219.37591,83.748145,-293.29254,1.65042
-224.94122,132.32188,-281.50178,2.12376
-246.24641,112.1018,-284.88394,2.23784
-242.86871,114.69035,-284.45025,2.69971
-207.3877,122.53276,-283.20133,1.5422
-200.65324,138.58598,-267.44586,1.87104
-199.25411,137.89187,-264.72738,1.9227
-214.45511,148.24327,-272.31763,2.43871
-225.39319,139.03471,-280.90763,2.45681
-267.75619,150.97122,-270.03151,1.73613
-265.67065,143.18641,-272.93273,2.09881
-263.66979,148.90985,-267.7806,1.73606
-258.62196,152.53788,-266.52365,3.89762
-254.83062,169.19289,-261.92734,4.00076
-256.5119,177.5164,-265.28632,2.54099
-257.74789,174.54866,-265.75924,2.83125
-259.0503,135.36328,-271.00408,3.10568
-254.92423,97.829255,-272.34571,1.87411
32.232523,-201.37565,130.2965,1.9832
65.039189,-198.7929,87.282296,2.57977
61.334326,-200.81694,86.919922,2.39772
285.76915,137.34731,-169.24024,3.023
286.57324,138.48859,-168.06621,3.81292
306.79398,156.44293,-189.46723,2.69156
100.11058,-78.306405,239.01409,1.69481
101.99734,-78.463077,237.03596,2.05747
106.6926,-82.027425,240.53044,1.82218
114.54716,-44.953392,188.74838,1.61702
108.00437,-47.20497,195.87106,2.1047
109.34912,-46.553098,195.46323,2.07031
104.24735,-50.124132,203.53441,1.63216
88.916657,-30.170824,209.10552,1.64715
84.165678,-52.369024,204.90323,1.97858
60.771821,-39.749892,210.08121,1.8071
31.316559,-47.403318,208.97358,1.7745
45.297603,-77.613526,201.95654,1.63414
48.603097,-83.855231,200.89661,1.59778
54.556195,-85.229511,209.92699,2.83682
36.053721,-80.014756,207.97115,2.6024
31.476129,-78.018578,209.9524,2.76004
49.228894,-81.068895,197.97622,2.51225
84.768743,-70.051585,202.3051,2.37066
86.368449,-69.484735,199.60624,2.31178
58.893538,-85.236531,211.32701,4.11502
68.55863,-72.092224,215.04525,2.53893
39.527252,-69.676396,232.37591,5.0
42.701703,-48.326079,213.58906,3.76151
75.400058,-38.32101,214.84512,1.86655
75.178532,-30.984606,217.31176,1.65037
85.843831,-30.673044,213.33188,1.51259
67.290098,-55.549492,251.72972,1.94446
38.831476,-40.38661,248.89848,2.70276
40.753441,-38.172361,250.72818,1.77533
37.323144,-39.176244,252.18168,2.29267
37.290606,-37.951282,254.47717,1.9395
32.995604,-36.552486,252.85829,2.88673
39.379272,-36.577001,252.78341,2.79555
37.429672,-34.358741,258.3309,2.42697
34.990667,-38.614966,256.50209,1.70825
80.409556,-82.799978,244.34451,2.12414
85.969525,-66.21579,246.88737,2.44437
77.046119,-62.20672,253.88703,1.55595
80.615036,-34.205078,279.14758,1.76532
79.4303,-31.914053,283.97834,1.61947
103.30821,-32.8201,283.38018,2.48405
103.36259,-70.530516,252.9929,2.73847
96.971792,-69.65723,249.72842,2.60837
100.03392,-68.68477,251.79702,4.10859
89.030762,-70.180399,252.75444,3.83506
108.5018,-73.054766,248.78437,2.52486
118.30373,-72.862547,250.78879,2.55674
126.40433,-71.588778,260.71152,2.93926
123.82447,-70.115881,261.22945,3.56701
129.51192,-69.706037,270.54197,3.24756
137.36514,-69.717737,271.11339,5.0
141.42435,-71.293597,271.90054,3.12698
141.50191,-69.252066,275.12982,1.8129
126.01298,-69.873629,270.66856,3.09973
57.366043,-133.26737,265.87746,2.29382
81.34335,-88.362955,228.09428,1.60198
78.670785,-88.509376,229.54734,1.77093
73.590416,-88.397164,224.85609,2.26418
77.115206,-88.32362,226.27171,1.61048
80.097995,-86.830554,225.77829,1.60527
80.49781,-88.229683,219.62685,1.80225
78.016461,-90.231878,218.92884,2.10124
76.903041,-85.839597,216.54555,1.81647
67.339574,-90.583555,217.14595,3.29338
68.330865,-88.068777,218.8602,4.06715
69.142084,-86.470297,217.77665,3.88204
64.231536,-88.922005,215.45932,4.10765
60.998695,-87.494795,212.18548,2.69675
79.82432,-108.12104,205.22192,5.0
81.082155,-113.36053,207.41221,4.59714
70.302751,-103.95451,194.68544,1.77282
73.539157,-105.60893,195.58535,5.0
73.775837,-103.16469,196.18575,4.07855
52.918157,-97.694534,187.93048,3.8353
53.203867,-98.291248,185.59889,2.26323
54.181786,-93.64624,188.61912,2.42611
54.52544,-97.732532,191.72404,3.45062
40.189599,-89.370293,204.71379,3.87375
38.850197,-88.285956,202.81055,2.86967
40.545287,-95.605423,210.37405,3.62425
39.418941,-89.972132,206.22658,3.49795
56.594494,-87.497692,212.07449,2.6383
57.658884,-86.384495,208.75964,4.87556
39.858426,-102.36907,207.40374,3.91445
40.656273,-101.12728,204.91749,2.70303
42.098192,-106.56523,199.86342,5.0
41.111803,-112.92639,205.42874,3.60784
40.812277,-108.66638,204.1865,3.28825
41.646227,-108.02966,202.54668,4.55501
48.363297,-113.25266,194.98719,3.98473
54.927038,-101.21765,188.79117,2.00376
43.239247,-118.49695,199.55721,4.66687
42.670057,-118.94769,202.18163,5.0
41.651576,-125.21903,200.95589,3.17272
32.980895,-131.88551,195.89246,2.07244
36.209724,-133.30838,195.16192,2.00769
31.657093,-130.43167,194.0583,2.76347
44.767637,-132.69929,192.08909,2.28173
46.557667,-134.05352,193.03759,3.8438
48.117703,-135.8918,193.82786,2.04239
52.78132,-132.83914,192.50941,5.0
57.217617,-133.21411,190.79916,2.28564
57.605843,-133.0347,188.79519,5.0
61.492112,-132.87792,187.40542,5.0
64.219947,-130.51123,188.89547,5.0
71.796374,-120.83054,192.68369,4.59746
30.943488,-155.24572,191.84394,2.01967
32.429088,-152.47977,195.2261,5.0
33.086532,-148.53912,196.48973,1.70452
-259.81293,145.88127,282.42454,3.71559
-260.80735,150.80296,292.55185,5.0
-225.95079,-0.984775,296.1854,2.26896
-232.38839,0.47486163,301.91474,5.0
-48.011279,-26.186267,65.978442,2.70129
-62.733121,-21.127404,66.606468,5.0
-7.4048762,25.949027,2.1234856,2.79744
-191.6915,-28.355943,-75.638966,1.90794
-137.69286,-185.17858,-81.643322,1.78014
-176.5391,-177.78222,-89.076672,3.99276
-175.95475,-181.1548,-76.693105,2.95514
-168.35693,-186.47508,-61.168516,2.46891
-184.72795,-161.6403,-91.989928,2.04099
-182.36739,-160.20262,-91.429652,1.92497
-186.99,-164.39277,-92.585416,2.20301
-182.03755,-164.83047,-88.674182,1.6087
-168.02264,-161.98875,-121.18667,1.82529
-168.0213,-161.99254,-121.15726,1.82725
-185.95637,-185.34528,-95.634618,1.73602
-140.64044,-200.87009,-67.62974,2.79811
-140.42782,-204.72806,-68.476617,3.5052
-141.0242,-205.27585,-70.998973,3.41462
-160.05754,-207.35237,-65.788452,2.81249
-151.65919,-212.89786,-25.316213,1.52748
-154.96246,-212.10001,-26.795573,4.76244
-148.60732,-213.02154,-24.52104,1.51767
-146.23294,-213.80323,-26.278532,2.70626
-140.95645,-218.99169,-26.032492,1.77434
-150.28725,-211.84026,-22.942283,2.51776
-149.8286,-212.38226,-21.227135,4.14227
-158.11596,-211.17246,-19.810177,4.58026
-159.54852,-210.28023,-19.899322,2.38916
-158.36289,-208.33096,-23.343881,3.52792
-158.61874,-209.09939,-23.954078,3.68545
-158.36601,-210.97344,-21.051074,2.80305
-156.07722,-208.30868,-22.308463,3.40499
-156.28894,-208.15958,-21.861401,2.44954
-150.95584,-211.11373,-23.163363,3.00982
-152.98656,-209.89022,-21.587726,5.0
-155.17017,-207.78049,-23.236462,2.61732
-156.16948,-208.97726,-24.195661,2.85473
-155.2397,-208.46713,-24.318681,5.0
-157.91316,-208.61767,-24.091807,1.82577
-162.0477,-219.41468,1.6483432,3.99377
-160.7074,-222.00356,-4.8226868,4.50203
-146.93451,-216.13292,11.592013,2.53938
-157.87928,-219.50962,5.7231576,2.81727
-158.15875,-228.33018,20.525673,4.0331
-136.52595,-219.86877,43.974351,2.71167
-158.71813,-209.54032,38.941675,5.0
-144.98313,-199.27629,68.847571,5.0
-149.58925,-203.92096,63.951286,5.0
-138.92707,-211.65027,56.258522,5.0
-143.47079,-213.65603,54.371324,5.0
-190.56471,-205.40132,63.970453,2.2075
-179.64134,-198.74331,39.669543,5.0
-181.19246,-197.90346,40.9042,5.0
-188.83084,-187.60599,45.656516,5.0
-188.20727,-176.18664,46.775285,5.0
-170.4866,-179.33747,70.055485,5.0
-167.2025,-197.1689,52.283995,5.0
-162.65032,-195.10263,49.004799,5.0
-163.199,-196.28915,49.366728,5.0
-153.12384,-195.68219,56.047248,5.0
-158.90935,-191.94746,57.257391,3.52995
-158.77251,-190.56794,58.080198,4.02103
-157.35154,-192.72124,59.649152,4.84711
-155.38501,-196.04902,59.706651,5.0
-153.53213,-190.45607,61.26535,5.0
-155.44206,-188.47571,62.18176,5.0
-161.36886,-187.28351,62.056065,2.98208
-163.18429,-187.52899,62.418885,5.0
-136.74391,-174.23905,72.294806,2.87824
-145.13824,-180.45746,72.861767,5.0
-139.24309,-182.69957,72.388408,4.62141
-136.88699,-187.75843,72.991919,4.02779
-139.37413,-189.92543,70.630024,5.0
-141.43917,-190.04645,66.7335,5.0
-141.98831,-189.60952,72.294806,4.68936
-145.78989,-185.35174,71.124333,5.0
-149.41497,-187.65368,72.458386,5.0
-164.22239,-152.52468,72.807835,5.0
-160.27015,-147.67118,72.900991,4.25514
-167.14278,-145.58608,71.87939,4.11523
-170.30876,-147.56677,70.484272,5.0
-172.6711,-154.73391,70.858235,5.0
-172.05332,-156.56005,73.297686,5.0
-186.36242,-162.21295,54.700714,5.0
-189.65098,-161.12115,54.908868,5.0
-189.25651,-161.03301,56.852227,5.0
-190.48582,-158.03462,58.602145,5.0
-190.9935,-164.0305,57.932218,5.0
-189.5186,-163.52505,60.485778,5.0
-189.36126,-156.17271,63.903148,5.0
-187.33633,-155.91609,65.666881,5.0
-187.74773,-156.74201,63.164137,5.0
-191.73652,-159.53648,59.780196,3.89934
-189.30197,-158.7607,60.937297,5.0
-189.10496,-154.39929,61.667394,5.0
-190.2224,-153.34938,59.851957,5.0
-187.4696,-149.16826,62.215635,5.0
-187.70004,-149.36416,63.477927,5.0
-183.25305,-152.01232,65.867902,5.0
-184.56437,-148.78873,63.617439,5.0
-184.99717,-145.48167,62.924783,5.0
-182.15121,-147.83911,65.084764,5.0
-182.99898,-143.7487,66.092993,5.0
-185.8534,-142.30043,66.806153,5.0
-185.76872,-146.4587,64.186629,5.0
-185.40456,-144.89087,65.822884,5.0
-186.21934,-142.14877,60.871775,5.0
-188.26789,-146.1945,59.887169,5.0
-190.16401,-147.17041,61.724001,5.0
-191.93665,-144.96809,59.717794,5.0
-188.76131,-143.23344,62.445629,5.0
-190.30887,-144.06171,56.776008,5.0
-191.74187,-146.85295,59.424062,5.0
-191.09334,-145.47699,58.936885,5.0
-186.61203,-144.93967,59.185599,5.0
-189.44104,-153.42571,58.588328,5.0
-192.12965,-151.66165,58.74344,5.0
-175.13105,-192.91758,-27.95312,2.55167
-178.86801,-193.53246,-37.459982,2.1087
-189.83684,-190.36336,7.3464862,2.25762
-71.414054,-62.633947,75.40418,1.71075
-74.387037,-64.757491,74.366088,2.22105
-71.475118,-68.359949,84.17827,4.76338
-69.650767,-66.984108,82.401611,3.64114
-70.779342,-67.549956,82.780031,3.40212
-70.609967,-68.033344,83.429006,5.0
-73.433186,-68.908413,83.716053,2.94493
-72.072389,-68.707502,83.558712,4.1826
-70.585452,-69.588366,83.56005,4.1492
-70.201683,-70.509344,83.730762,3.25206
-69.75685,-68.707948,83.148646,3.5216
-68.864955,-71.752024,83.094713,4.4058
-69.296862,-71.147065,84.198327,3.86573
-69.423448,-71.544428,84.612851,3.95472
-69.020067,-70.517256,84.450162,4.09338
-69.222426,-70.713486,84.169801,3.67762
-68.441071,-71.01201,85.009546,4.247
-68.662596,-69.124366,84.614188,1.54022
-69.244266,-69.566971,84.836605,3.50729
-70.003781,-69.844992,85.422733,4.0187
-67.896395,-70.73945,87.326868,4.48643
-68.173636,-71.163556,87.191814,2.92282
-68.575679,-71.416171,86.278078,3.71052
-71.235764,-70.574754,86.083742,5.0
-70.498981,-69.010929,84.949819,5.0
-71.858441,-68.603649,84.576302,4.60538
-71.022262,-69.781699,84.610177,4.76316
-70.226643,-70.636041,84.958733,4.59078
-71.061931,-70.883864,85.3688,5.0
-72.511428,-70.50511,85.516335,5.0
-72.05144,-69.074668,85.674121,5.0
-73.026685,-70.078886,85.3688,4.4871
-72.856864,-69.121469,86.132326,4.57689
-72.486021,-69.811228,86.752775,5.0
-73.984993,-69.038676,85.802044,2.90567
-75.228565,-67.160392,84.756374,2.26342
-75.720199,-66.170549,83.094713,5.0
-74.951324,-66.661404,80.965487,1.50129
-75.365848,-66.438096,75.212519,1.51022
-70.379973,-66.416366,77.220954,3.33578
-71.175591,-67.509506,77.076094,3.20604
-67.353057,-71.43556,77.793264,2.28325
-67.571016,-71.095026,77.704565,2.49664
-67.35796,-71.585323,78.670896,2.76836
-68.971929,-67.631412,77.810648,2.95755
-69.320485,-66.89474,77.072082,3.02848
-69.615109,-66.971405,77.482594,3.31998
-69.780473,-66.31463,77.17549,3.29337
-67.185464,-67.910881,76.193113,2.20873
-66.851171,-67.97306,75.348465,2.23762
-66.728597,-67.641441,75.585145,1.69789
-66.778963,-67.641106,76.119568,1.95612
-67.384703,-67.773932,75.991646,2.36074
-67.846474,-68.37566,75.714851,2.83662
-68.384464,-67.91467,76.092825,2.92797
-68.073348,-67.248757,76.757846,2.98095
-68.221328,-66.010423,76.663353,2.17681
-69.000455,-66.170438,76.383437,2.65598
-68.798987,-65.508648,76.708371,2.43919
-68.876098,-65.59991,75.561076,2.29129
-68.601531,-66.004405,75.959999,2.43121
-69.657453,-66.421158,76.276464,2.50542
-69.786267,-67.057876,76.567522,2.22258
-68.568102,-67.153261,76.329059,2.26678
-68.828851,-66.834456,75.970696,2.27994
-69.775124,-67.286755,75.693456,2.42093
-68.959003,-66.82855,75.075681,2.57048
-68.888578,-65.303058,74.751194,2.3218
-68.999118,-65.884506,74.064778,2.43242
-68.072456,-65.124879,74.487325,1.94776
-68.417001,-65.893866,75.073899,2.37723
-68.055073,-66.127091,74.625945,2.47086
-67.957459,-66.609254,75.19157,2.36938
-67.491677,-66.689484,74.674529,2.49355
-67.92403,-67.298455,74.901403,2.61551
-68.086719,-67.629295,75.101533,2.63813
-67.26302,-67.518978,74.940181,1.54621
-67.036592,-76.460659,74.175763,2.20568
-67.337011,-78.119312,74.366534,1.88419
-67.301798,-77.840511,74.677204,1.9198
-67.80101,-78.761824,73.908329,2.55892
-67.134206,-78.189179,75.574002,1.76027
-69.21574,-72.410583,86.844594,4.1361
-68.35772,-72.552657,87.369212,3.54808
-68.12104,-72.61517,86.978312,4.42732
-68.149121,-72.48591,85.994597,5.0
-67.907538,-73.340253,85.775301,4.83446
-67.695373,-73.222024,85.118748,3.00971
-68.089394,-72.391862,84.471556,5.0
-69.223317,-72.827446,85.066599,4.69409
-68.61936,-73.299915,85.502072,4.88991
-68.439288,-72.922386,84.300844,4.88982
-69.291513,-72.216024,84.110965,3.93131
-68.416556,-72.286225,82.976596,4.06128
-67.1088,-72.630102,81.220887,2.4209
-67.423481,-83.492299,84.324913,4.46199
-66.709876,-84.016137,84.532175,3.12158
-67.832656,-84.660321,85.758363,5.0
-80.61381,-82.941161,73.725582,2.42216
-71.908808,-81.800106,74.551509,2.29196
-68.363514,-79.375141,73.724244,1.64723
-67.970385,-79.244321,74.918786,2.30006
-66.023014,-79.725703,80.304477,3.71212
-64.990271,-79.774845,79.538276,2.15129
-64.812872,-79.026473,79.925165,1.58605
-64.486156,-79.994698,78.941897,3.33111
-64.814209,-80.26347,80.514859,3.61858
-64.692081,-85.442345,83.555592,3.94895
-64.91628,-75.499677,81.799883,2.48577
-64.320792,-75.404403,82.131948,2.12728
-63.787706,-76.019392,81.609113,2.28482
-63.668251,-75.52486,81.764671,2.12096
-63.813112,-76.176176,80.85985,2.4105
-63.832724,-75.456553,86.203642,2.37911
-64.303855,-76.984386,85.779758,3.22962
-64.870371,-76.889669,87.070131,1.94192
-64.27622,-77.564385,86.193836,4.46533
-64.370713,-78.134689,87.08484,2.87864
-64.394337,-78.09034,84.918618,3.13332
-66.387171,-74.458687,85.01846,3.569
-64.481699,-75.056627,82.708715,2.4552
-64.571735,-75.065318,80.888376,2.86579
-64.799055,-74.710744,80.728807,2.86916
-65.748448,-75.064204,80.634759,2.67291
-65.796586,-75.134294,81.265905,2.51327
-65.029049,-74.416566,82.055283,2.68931
-64.79638,-75.208173,80.179674,2.15201
-65.957493,-71.86925,74.249754,2.36998
-65.666435,-73.393517,75.243274,2.46558
-65.040192,-73.189041,75.037795,2.04432
-65.673566,-73.468176,74.365642,2.68019
-65.234528,-72.819646,74.136094,2.43818
-64.968876,-72.510313,73.750096,2.33354
-64.760722,-72.028597,73.691707,2.31415
-64.167017,-72.301603,73.698838,1.97435
-64.510225,-72.738859,73.975187,2.22946
-64.33773,-73.107919,73.713101,1.7733
-64.572627,-72.885279,75.658689,2.45847
-64.125119,-72.949241,75.553944,1.97176
-63.855901,-74.570675,74.512286,1.60948
-64.614079,-73.894623,74.277834,2.16804
-65.647269,-74.423029,74.932158,2.64207
-66.097005,-74.276051,75.220988,2.72937
-66.122411,-74.181224,74.611236,2.82075
-66.277078,-74.60065,74.188689,2.82584
-65.114182,-73.745973,75.428695,2.12023
-64.992499,-74.676869,76.185536,2.35161
-65.018797,-75.395935,76.051818,1.85428
-65.348633,-75.836533,75.320384,2.08403
-66.284655,-75.855922,74.466822,2.48009
-66.304267,-75.489202,74.290315,2.51448
-66.505289,-76.493866,75.026652,2.34924
-65.60225,-75.547035,75.036458,2.54698
-64.59937,-77.051133,76.971348,2.14706
-66.607805,-77.636815,75.628826,2.32986
-66.196401,-77.48538,76.370511,2.39054
-66.042181,-78.126444,76.938365,2.49491
53.556435,-206.54327,85.612166,3.45133
58.657749,-200.97082,86.374355,2.71919
56.795961,-199.5016,95.088717,2.78356
53.904991,-207.61736,94.075139,1.75454
54.663169,-206.39618,94.957228,1.73801
56.655558,-217.68616,82.239367,2.88496
51.523039,-225.35597,73.928386,2.68699
31.065616,-232.9129,77.616312,3.22964
133.20073,-202.18453,79.125535,5.0
85.556339,-162.56206,80.160062,2.15097
73.304706,-168.47204,86.121183,1.59125
72.160531,-167.19069,86.852172,1.75067
68.561305,-167.42982,87.019764,1.51082
55.788178,-196.1307,94.950096,2.69593
63.186757,-188.4434,86.422939,3.7437
62.74237,-177.40926,78.977109,2.54682
62.361275,-180.01419,76.958422,1.57795
61.817491,-181.90328,85.865783,3.08023
61.544262,-178.08665,81.5271,1.66819
61.090514,-173.16039,82.48719,2.58953
59.653053,-196.99875,98.480681,2.20494
41.915891,-197.0792,125.02224,3.09982
83.71817,-165.34428,104.91561,2.31496
81.689678,-166.94866,107.71877,2.61157
79.541731,-167.40653,111.13302,1.55639
61.115475,-147.94274,147.32809,1.98583
37.229542,-179.5425,156.98471,2.46652
31.493958,-185.74988,159.42862,2.59569
38.62466,-55.938833,-50.430568,1.87243
234.23224,70.27701,-51.44058,4.20366
238.03071,57.751142,-41.435845,5.0
